date,temp
2020-01-01T00:00:00Z,6.174005127
2020-01-02T00:00:00Z,6.14699707
2020-01-03T00:00:00Z,6.175012207
2020-01-04T00:00:00Z,5.830987549
2020-01-05T00:00:00Z,5.644006348
2020-01-06T00:00:00Z,5.652001953
2020-01-07T00:00:00Z,5.64800415
2020-01-08T00:00:00Z,5.049005127
2020-01-09T00:00:00Z,5.197991943
2020-01-10T00:00:00Z,5.166009521
2020-01-11T00:00:00Z,5.997003174
2020-01-12T00:00:00Z,5.882989502
2020-01-13T00:00:00Z,5.795007324
2020-01-14T00:00:00Z,6.192987061
2020-01-15T00:00:00Z,6.218988037
2020-01-16T00:00:00Z,5.956994629
2020-01-17T00:00:00Z,5.761010742
2020-01-18T00:00:00Z,5.654992676
2020-01-19T00:00:00Z,5.593988037
2020-01-20T00:00:00Z,5.213006592
2020-01-21T00:00:00Z,5.093011475
2020-01-22T00:00:00Z,5.131005859
2020-01-23T00:00:00Z,5.554986572
2020-01-24T00:00:00Z,5.594995117
2020-01-25T00:00:00Z,5.02098999
2020-01-26T00:00:00Z,4.775994873
2020-01-27T00:00:00Z,4.735986328
2020-01-28T00:00:00Z,4.754998779
2020-01-29T00:00:00Z,5.691003418
2020-01-30T00:00:00Z,5.658013916
2020-01-31T00:00:00Z,5.55401001
2020-02-01T00:00:00Z,5.510003662
2020-02-02T00:00:00Z,5.256005859
2020-02-03T00:00:00Z,5.386010742
2020-02-04T00:00:00Z,5.589013672
2020-02-05T00:00:00Z,5.416986084
2020-02-06T00:00:00Z,5.338006592
2020-02-07T00:00:00Z,5.619012451
2020-02-08T00:00:00Z,5.464990234
2020-02-09T00:00:00Z,4.864007568
2020-02-10T00:00:00Z,4.692987061
2020-02-11T00:00:00Z,4.654992676
2020-02-12T00:00:00Z,4.554986572
2020-02-13T00:00:00Z,4.22399292
2020-02-14T00:00:00Z,4.295007324
2020-02-15T00:00:00Z,4.382989502
2020-02-16T00:00:00Z,4.494012451
2020-02-17T00:00:00Z,4.524987793
2020-02-18T00:00:00Z,4.538995361
2020-02-19T00:00:00Z,4.373986816
2020-02-20T00:00:00Z,4.239007568
2020-02-21T00:00:00Z,4.321008301
2020-02-22T00:00:00Z,4.498010254
2020-02-23T00:00:00Z,4.762994385
2020-02-24T00:00:00Z,4.85100708
2020-02-25T00:00:00Z,4.77401123
2020-02-26T00:00:00Z,4.904992676
2020-02-27T00:00:00Z,4.986993408
2020-02-28T00:00:00Z,4.942987061
2020-02-29T00:00:00Z,4.658990479
2020-03-01T00:00:00Z,4.343011475
2020-03-02T00:00:00Z,4.490014648
2020-03-03T00:00:00Z,4.502008057
2020-03-04T00:00:00Z,4.921990967
2020-03-05T00:00:00Z,4.740991211
2020-03-06T00:00:00Z,4.795007324
2020-03-07T00:00:00Z,4.857995605
2020-03-08T00:00:00Z,4.892999268
2020-03-09T00:00:00Z,5.533013916
2020-03-10T00:00:00Z,5.562005615
2020-03-11T00:00:00Z,5.416009521
2020-03-12T00:00:00Z,5.326013184
2020-03-13T00:00:00Z,5.489007568
2020-03-14T00:00:00Z,5.422998047
2020-03-15T00:00:00Z,4.921014404
2020-03-16T00:00:00Z,4.606011963
2020-03-17T00:00:00Z,4.615991211
2020-03-18T00:00:00Z,4.579003906
2020-03-19T00:00:00Z,4.640008545
2020-03-20T00:00:00Z,4.570001221
2020-03-21T00:00:00Z,4.34899292
2020-03-22T00:00:00Z,4.340997314
2020-03-23T00:00:00Z,4.463006592
2020-03-24T00:00:00Z,4.502008057
2020-03-25T00:00:00Z,4.533990479
2020-03-26T00:00:00Z,4.67699585
2020-03-27T00:00:00Z,4.878991699
2020-03-28T00:00:00Z,4.823999023
2020-03-29T00:00:00Z,4.765008545
2020-03-30T00:00:00Z,4.711999512
2020-03-31T00:00:00Z,4.460992432
2020-04-01T00:00:00Z,4.472009277
2020-04-02T00:00:00Z,4.464990234
2020-04-03T00:00:00Z,4.873010254
2020-04-04T00:00:00Z,5.39699707
2020-04-05T00:00:00Z,5.593011475
2020-04-06T00:00:00Z,5.442010498
2020-04-07T00:00:00Z,5.30199585
2020-04-08T00:00:00Z,5.508996582
2020-04-09T00:00:00Z,5.641992188
2020-04-10T00:00:00Z,4.92800293
2020-04-11T00:00:00Z,4.706994629
2020-04-12T00:00:00Z,4.672998047
2020-04-13T00:00:00Z,5.244989014
2020-04-14T00:00:00Z,6.135003662
2020-04-15T00:00:00Z,6.011987305
2020-04-16T00:00:00Z,5.97600708
2020-04-17T00:00:00Z,6.067010498
2020-04-18T00:00:00Z,5.491998291
2020-04-19T00:00:00Z,5.439996338
2020-04-20T00:00:00Z,5.343011475
2020-04-21T00:00:00Z,5.454003906
2020-04-22T00:00:00Z,5.217004395
2020-04-23T00:00:00Z,5.221002197
2020-04-24T00:00:00Z,5.330010986
2020-04-25T00:00:00Z,5.379998779
2020-04-26T00:00:00Z,5.443994141
2020-04-27T00:00:00Z,5.584008789
2020-04-28T00:00:00Z,5.550012207
2020-04-29T00:00:00Z,5.575006104
2020-04-30T00:00:00Z,5.55401001
2020-05-01T00:00:00Z,7.142999268
2020-05-02T00:00:00Z,7.326989746
2020-05-03T00:00:00Z,7.748010254
2020-05-04T00:00:00Z,7.404992676
2020-05-05T00:00:00Z,7.286004639
2020-05-06T00:00:00Z,7.400994873
2020-05-07T00:00:00Z,7.494012451
2020-05-08T00:00:00Z,7.619989014
2020-05-09T00:00:00Z,6.734002686
2020-05-10T00:00:00Z,6.412988281
2020-05-11T00:00:00Z,6.326989746
2020-05-12T00:00:00Z,6.542993164
2020-05-13T00:00:00Z,6.779992676
2020-05-14T00:00:00Z,6.881005859
2020-05-15T00:00:00Z,7.10100708
2020-05-16T00:00:00Z,7.118005371
2020-05-17T00:00:00Z,9.528985596
2020-05-18T00:00:00Z,9.778009033
2020-05-19T00:00:00Z,9.876000977
2020-05-20T00:00:00Z,9.92699585
2020-05-21T00:00:00Z,10.0710083
2020-05-22T00:00:00Z,10.2499939
2020-05-23T00:00:00Z,10.13201294
2020-05-24T00:00:00Z,10.1539856
2020-05-25T00:00:00Z,10.2210022
2020-05-26T00:00:00Z,9.822991943
2020-05-27T00:00:00Z,9.812005615
2020-05-28T00:00:00Z,10.79400024
2020-05-29T00:00:00Z,11.86998901
2020-05-30T00:00:00Z,11.19100342
2020-05-31T00:00:00Z,10.9460083
2020-06-01T00:00:00Z,10.94799194
2020-06-02T00:00:00Z,11.19399414
2020-06-03T00:00:00Z,11.48000488
2020-06-04T00:00:00Z,11.46300659
2020-06-05T00:00:00Z,11.62600098
2020-06-06T00:00:00Z,12.40700684
2020-06-07T00:00:00Z,12.5710083
2020-06-08T00:00:00Z,12.49498901
2020-06-09T00:00:00Z,11.97701416
2020-06-10T00:00:00Z,11.85100708
2020-06-11T00:00:00Z,12.35500488
2020-06-12T00:00:00Z,13.15700684
2020-06-13T00:00:00Z,13.2289978
2020-06-14T00:00:00Z,12.94899902
2020-06-15T00:00:00Z,13.01000366
2020-06-16T00:00:00Z,13.61901245
2020-06-17T00:00:00Z,14.69399414
2020-06-18T00:00:00Z,14.44799194
2020-06-19T00:00:00Z,14.8869873
2020-06-20T00:00:00Z,15.2619873
2020-06-21T00:00:00Z,15.48500977
2020-06-22T00:00:00Z,16.27199707
2020-06-23T00:00:00Z,16.53099976
2020-06-24T00:00:00Z,15.975
2020-06-25T00:00:00Z,16.23800049
2020-06-26T00:00:00Z,16.14000854
2020-06-27T00:00:00Z,15.78499756
2020-06-28T00:00:00Z,15.84899292
2020-06-29T00:00:00Z,16.17800293
2020-06-30T00:00:00Z,16.04100952
2020-07-01T00:00:00Z,16.9999939
2020-07-02T00:00:00Z,16.91298828
2020-07-03T00:00:00Z,17.09301147
2020-07-04T00:00:00Z,17.07399902
2020-07-05T00:00:00Z,17.09798584
2020-07-06T00:00:00Z,17.07900391
2020-07-07T00:00:00Z,17.23699341
2020-07-08T00:00:00Z,17.5710083
2020-07-09T00:00:00Z,18.02001343
2020-07-10T00:00:00Z,18.20501099
2020-07-11T00:00:00Z,17.96801147
2020-07-12T00:00:00Z,17.93599854
2020-07-13T00:00:00Z,18.35
2020-07-14T00:00:00Z,18.25899658
2020-07-15T00:00:00Z,18.27199707
2020-07-16T00:00:00Z,18.20800171
2020-07-17T00:00:00Z,18.5039917
2020-07-18T00:00:00Z,18.41799316
2020-07-19T00:00:00Z,18.81798706
2020-07-20T00:00:00Z,19.07799683
2020-07-21T00:00:00Z,19.22701416
2020-07-22T00:00:00Z,19.34798584
2020-07-23T00:00:00Z,20.3869873
2020-07-24T00:00:00Z,20.44899902
2020-07-25T00:00:00Z,20.43099365
2020-07-26T00:00:00Z,20.38399658
2020-07-27T00:00:00Z,20.1369873
2020-07-28T00:00:00Z,20.13399658
2020-07-29T00:00:00Z,20.53399048
2020-07-30T00:00:00Z,20.56600342
2020-07-31T00:00:00Z,20.51299438
2020-08-01T00:00:00Z,20.56600342
2020-08-02T00:00:00Z,20.26400146
2020-08-03T00:00:00Z,20.23198853
2020-08-04T00:00:00Z,19.51799927
2020-08-05T00:00:00Z,18.73900757
2020-08-06T00:00:00Z,18.85601196
2020-08-07T00:00:00Z,18.77599487
2020-08-08T00:00:00Z,18.55001221
2020-08-09T00:00:00Z,18.38201294
2020-08-10T00:00:00Z,19.26699219
2020-08-11T00:00:00Z,19.51101074
2020-08-12T00:00:00Z,20.05999146
2020-08-13T00:00:00Z,20.36400757
2020-08-14T00:00:00Z,20.40999756
2020-08-15T00:00:00Z,20.28600464
2020-08-16T00:00:00Z,20.13100586
2020-08-17T00:00:00Z,19.42199097
2020-08-18T00:00:00Z,19.26598511
2020-08-19T00:00:00Z,19.3539978
2020-08-20T00:00:00Z,19.3170105
2020-08-21T00:00:00Z,19.32698975
2020-08-22T00:00:00Z,19.06099854
2020-08-23T00:00:00Z,19.13500366
2020-08-24T00:00:00Z,18.94298706
2020-08-25T00:00:00Z,19.03200684
2020-08-26T00:00:00Z,19.04299316
2020-08-27T00:00:00Z,17.65801392
2020-08-28T00:00:00Z,16.43200073
2020-08-29T00:00:00Z,16.17299805
2020-08-30T00:00:00Z,15.89699707
2020-08-31T00:00:00Z,15.86599121
2020-09-01T00:00:00Z,16.4380127
2020-09-02T00:00:00Z,16.53301392
2020-09-03T00:00:00Z,16.51699219
2020-09-04T00:00:00Z,16.84200439
2020-09-05T00:00:00Z,16.77999268
2020-09-06T00:00:00Z,16.92400513
2020-09-07T00:00:00Z,17.03301392
2020-09-08T00:00:00Z,17.10100708
2020-09-09T00:00:00Z,16.98699341
2020-09-10T00:00:00Z,16.37801514
2020-09-11T00:00:00Z,16.24498901
2020-09-12T00:00:00Z,15.94100342
2020-09-13T00:00:00Z,15.88500366
2020-09-14T00:00:00Z,15.91298828
2020-09-15T00:00:00Z,15.17998657
2020-09-16T00:00:00Z,14.81200562
2020-09-17T00:00:00Z,14.66900024
2020-09-18T00:00:00Z,14.07601318
2020-09-19T00:00:00Z,13.3250061
2020-09-20T00:00:00Z,13.10500488
2020-09-21T00:00:00Z,12.94399414
2020-09-22T00:00:00Z,13.02098999
2020-09-23T00:00:00Z,13.36800537
2020-09-24T00:00:00Z,13.31200562
2020-09-25T00:00:00Z,13.32000122
2020-09-26T00:00:00Z,13.48198853
2020-09-27T00:00:00Z,13.85201416
2020-09-28T00:00:00Z,13.9789978
2020-09-29T00:00:00Z,14.28399048
2020-09-30T00:00:00Z,14.3539978
2020-10-01T00:00:00Z,14.28600464
2020-10-02T00:00:00Z,14.07000122
2020-10-03T00:00:00Z,13.77300415
2020-10-04T00:00:00Z,13.72701416
2020-10-05T00:00:00Z,13.67598877
2020-10-06T00:00:00Z,13.57399902
2020-10-07T00:00:00Z,13.58699951
2020-10-08T00:00:00Z,13.14901123
2020-10-09T00:00:00Z,12.3130127
2020-10-10T00:00:00Z,12.2000061
2020-10-11T00:00:00Z,12.09700928
2020-10-12T00:00:00Z,12.04699097
2020-10-13T00:00:00Z,12.12301025
2020-10-14T00:00:00Z,12.36800537
2020-10-15T00:00:00Z,12.06499634
2020-10-16T00:00:00Z,12.13900146
2020-10-17T00:00:00Z,12.01299438
2020-10-18T00:00:00Z,11.67800293
2020-10-19T00:00:00Z,11.60601196
2020-10-20T00:00:00Z,12.02001343
2020-10-21T00:00:00Z,12.12801514
2020-10-22T00:00:00Z,12.23198853
2020-10-23T00:00:00Z,12.1039978
2020-10-24T00:00:00Z,11.90801392
2020-10-25T00:00:00Z,11.73000488
2020-10-26T00:00:00Z,11.44500122
2020-10-27T00:00:00Z,11.57698975
2020-10-28T00:00:00Z,11.74801025
2020-10-29T00:00:00Z,11.24300537
2020-10-30T00:00:00Z,11.02098999
2020-10-31T00:00:00Z,10.65999756
2020-11-01T00:00:00Z,10.66399536
2020-11-02T00:00:00Z,10.51000366
2020-11-03T00:00:00Z,10.31499634
2020-11-04T00:00:00Z,10.4789978
2020-11-05T00:00:00Z,10.49300537
2020-11-06T00:00:00Z,10.52199707
2020-11-07T00:00:00Z,10.16799316
2020-11-08T00:00:00Z,10.79100952
2020-11-09T00:00:00Z,10.92901001
2020-11-10T00:00:00Z,10.95198975
2020-11-11T00:00:00Z,10.98598633
2020-11-12T00:00:00Z,10.65499268
2020-11-13T00:00:00Z,10.21199951
2020-11-14T00:00:00Z,10.02098999
2020-11-15T00:00:00Z,9.856988525
2020-11-16T00:00:00Z,9.765008545
2020-11-17T00:00:00Z,9.731011963
2020-11-18T00:00:00Z,9.718988037
2020-11-19T00:00:00Z,8.92800293
2020-11-20T00:00:00Z,8.838006592
2020-11-21T00:00:00Z,8.7570129390000009
2020-11-22T00:00:00Z,8.730004883
2020-11-23T00:00:00Z,8.596002197
2020-11-24T00:00:00Z,8.560998535
2020-11-25T00:00:00Z,8.619989014
2020-11-26T00:00:00Z,8.296990967
2020-11-27T00:00:00Z,7.915002441
2020-11-28T00:00:00Z,7.613000488
2020-11-29T00:00:00Z,7.698999023
2020-11-30T00:00:00Z,7.860986328
2020-12-01T00:00:00Z,7.903009033
2020-12-02T00:00:00Z,7.942010498
2020-12-03T00:00:00Z,7.938012695
2020-12-04T00:00:00Z,7.85201416
2020-12-05T00:00:00Z,7.85201416
2020-12-06T00:00:00Z,7.787988281
2020-12-07T00:00:00Z,7.555993652
2020-12-08T00:00:00Z,7.214990234
2020-12-09T00:00:00Z,7.10100708
2020-12-10T00:00:00Z,6.821984863
2020-12-11T00:00:00Z,6.782006836
2020-12-12T00:00:00Z,6.912011719
2020-12-13T00:00:00Z,6.916009521
2020-12-14T00:00:00Z,6.764001465
2020-12-15T00:00:00Z,6.674005127
2020-12-16T00:00:00Z,6.669000244
2020-12-17T00:00:00Z,6.669000244
2020-12-18T00:00:00Z,6.128015137
2020-12-19T00:00:00Z,6.02199707
2020-12-20T00:00:00Z,5.715997314
2020-12-21T00:00:00Z,5.534997559
2020-12-22T00:00:00Z,6.090997314
2020-12-23T00:00:00Z,6.30098877
2020-12-24T00:00:00Z,6.409997559
2020-12-25T00:00:00Z,6.27401123
2020-12-26T00:00:00Z,6.158990479
2020-12-27T00:00:00Z,5.969995117
2020-12-28T00:00:00Z,6.055993652
2020-12-29T00:00:00Z,5.985986328
2020-12-30T00:00:00Z,5.998986816
2020-12-31T00:00:00Z,6.387994385
2021-01-01T00:00:00Z,6.560998535
2021-01-02T00:00:00Z,6.619989014
2021-01-03T00:00:00Z,6.429986572
2021-01-04T00:00:00Z,6.240991211
2021-01-05T00:00:00Z,6.044000244
2021-01-06T00:00:00Z,5.952996826
2021-01-07T00:00:00Z,5.925012207
2021-01-08T00:00:00Z,5.839013672
2021-01-09T00:00:00Z,5.363000488
2021-01-10T00:00:00Z,5.185998535
2021-01-11T00:00:00Z,4.969995117
2021-01-12T00:00:00Z,4.934991455
2021-01-13T00:00:00Z,5.399987793
2021-01-14T00:00:00Z,5.321984863
2021-01-15T00:00:00Z,5.644006348
2021-01-16T00:00:00Z,5.534997559
2021-01-17T00:00:00Z,5.477990723
2021-01-18T00:00:00Z,5.463006592
2021-01-19T00:00:00Z,5.419000244
2021-01-20T00:00:00Z,4.732995605
2021-01-21T00:00:00Z,4.735009766
2021-01-22T00:00:00Z,4.704003906
2021-01-23T00:00:00Z,5.405999756
2021-01-24T00:00:00Z,5.834008789
2021-01-25T00:00:00Z,5.921990967
2021-01-26T00:00:00Z,5.840997314
2021-01-27T00:00:00Z,5.387994385
2021-01-28T00:00:00Z,5.385003662
2021-01-29T00:00:00Z,5.701013184
2021-01-30T00:00:00Z,5.373986816
2021-01-31T00:00:00Z,4.809014893
2021-02-01T00:00:00Z,4.336999512
2021-02-02T00:00:00Z,4.493005371
2021-02-03T00:00:00Z,4.422998047
2021-02-04T00:00:00Z,4.30199585
2021-02-05T00:00:00Z,4.205987549
2021-02-06T00:00:00Z,4.590997314
2021-02-07T00:00:00Z,4.744012451
2021-02-08T00:00:00Z,4.39598999
2021-02-09T00:00:00Z,3.951989746
2021-02-10T00:00:00Z,3.807000732
2021-02-11T00:00:00Z,3.736993408
2021-02-12T00:00:00Z,3.740014648
2021-02-13T00:00:00Z,3.67598877
2021-02-14T00:00:00Z,3.751000977
2021-02-15T00:00:00Z,3.934014893
2021-02-16T00:00:00Z,3.856988525
2021-02-17T00:00:00Z,3.827996826
2021-02-18T00:00:00Z,3.864007568
2021-02-19T00:00:00Z,3.594995117
2021-02-20T00:00:00Z,4.421014404
2021-02-21T00:00:00Z,3.092004395
2021-02-22T00:00:00Z,3.092004395
2021-02-23T00:00:00Z,3.412988281
2021-02-24T00:00:00Z,3.692010498
2021-02-25T00:00:00Z,3.520013428
2021-02-26T00:00:00Z,3.363000488
2021-02-27T00:00:00Z,3.799005127
2021-02-28T00:00:00Z,3.843011475
2021-03-01T00:00:00Z,3.847009277
2021-03-02T00:00:00Z,3.64598999
2021-03-03T00:00:00Z,2.72600708
2021-03-04T00:00:00Z,2.666009521
2021-03-05T00:00:00Z,2.77199707
2021-03-06T00:00:00Z,3.214990234
2021-03-07T00:00:00Z,3.329003906
2021-03-08T00:00:00Z,2.783990479
2021-03-09T00:00:00Z,2.794000244
2021-03-10T00:00:00Z,3.265008545
2021-03-11T00:00:00Z,3.459008789
2021-03-12T00:00:00Z,4.106011963
2021-03-13T00:00:00Z,3.852990723
2021-03-14T00:00:00Z,3.654992676
2021-03-15T00:00:00Z,3.584985352
2021-03-16T00:00:00Z,3.628015137
2021-03-17T00:00:00Z,3.859002686
2021-03-18T00:00:00Z,4.270013428
2021-03-19T00:00:00Z,4.149987793
2021-03-20T00:00:00Z,4.182000732
2021-03-21T00:00:00Z,4.386010742
2021-03-22T00:00:00Z,5.320001221
2021-03-23T00:00:00Z,5.451013184
2021-03-24T00:00:00Z,5.382989502
2021-03-25T00:00:00Z,5.295007324
2021-03-26T00:00:00Z,5.47399292
2021-03-27T00:00:00Z,5.465997314
2021-03-28T00:00:00Z,5.283990479
2021-03-29T00:00:00Z,4.658990479
2021-03-30T00:00:00Z,4.592004395
2021-03-31T00:00:00Z,4.816003418
2021-04-01T00:00:00Z,4.935998535
2021-04-02T00:00:00Z,4.471002197
2021-04-03T00:00:00Z,4.435998535
2021-04-04T00:00:00Z,4.861993408
2021-04-05T00:00:00Z,5.110009766
2021-04-06T00:00:00Z,5.30098877
2021-04-07T00:00:00Z,5.210992432
2021-04-08T00:00:00Z,5.221002197
2021-04-09T00:00:00Z,6.141992188
2021-04-10T00:00:00Z,6.713006592
2021-04-11T00:00:00Z,6.847009277
2021-04-12T00:00:00Z,6.80300293
2021-04-13T00:00:00Z,6.947991943
2021-04-14T00:00:00Z,7.041009521
2021-04-15T00:00:00Z,7.770013428
2021-04-16T00:00:00Z,7.594995117
2021-04-17T00:00:00Z,6.856011963
2021-04-18T00:00:00Z,6.908990479
2021-04-19T00:00:00Z,6.84798584
2021-04-20T00:00:00Z,6.60201416
2021-04-21T00:00:00Z,6.795007324
2021-04-22T00:00:00Z,6.416986084
2021-04-23T00:00:00Z,6.421014404
2021-04-24T00:00:00Z,6.339013672
2021-04-25T00:00:00Z,6.292993164
